Event Index	UTC Timestamp	UTC Date and Time	Local Timestamp	Local Timezone	Local Date and Time	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Room ID	Room Order	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: screen	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: group_no	Spreadsheet: sample_size	Spreadsheet: set_no	Spreadsheet: spacing	Spreadsheet: estimated_value	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: correct_answer	Spreadsheet: scale_factor	Spreadsheet: refactored_correct_answer	Spreadsheet: question_counter	Spreadsheet: text	Spreadsheet: helptext	Manipulation: Spreadsheet
15	1696860391260	09/10/2023 14:06:31	1696867591260	2	09/10/2023 18:06:31	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	1	begin_trial	begin	or4qll	1	continue		17963.94299999997	17953.125	17963.94299999997	17963.94299999997	17953.125	17963.94299999997	1	17963.94299999997	0	0		Click To Continue	Continue Button	2	object-102	begin_trial	begin															"# Start of live questions
Click 'Continue' to begin the live test. Your answers will be recorded. Please try to complete all the questions without taking a break. The test should take no more than 15 minutes to complete."		
16	1696860393220	09/10/2023 14:06:33	1696867593220	2	09/10/2023 18:06:33	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	1	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_60.png	live_2_pcp_vt_size_40_set_0_60	2	40	0	60				15	2	35	1			
17	1696860417096	09/10/2023 14:06:57	1696867617096	2	09/10/2023 18:06:57	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	1	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		23875	23859.375	23875	23875	23859.375	23875	1	23875	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_60.png	live_2_pcp_vt_size_40_set_0_60	2	40	0	60				15	2	35	1			
18	1696860417101	09/10/2023 14:06:57	1696867617101	2	09/10/2023 18:06:57	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	1	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	35	21281.25	23859.375	23875	21281.25	23859.375	23875	1	21281.25	2593.75	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_60.png	live_2_pcp_vt_size_40_set_0_60	2	40	0	60				15	2	35	1			
19	1696860419047	09/10/2023 14:06:59	1696867619047	2	09/10/2023 18:06:59	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	2	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_60.png	live_1_pcp_vt_size_40_set_0_60	1	40	0	60				30	2	50	1			
20	1696860438572	09/10/2023 14:07:18	1696867638572	2	09/10/2023 18:07:18	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	2	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		19525.842999999993	19515.625	19525.842999999993	19525.842999999993	19515.625	19525.842999999993	1	19525.842999999993	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_60.png	live_1_pcp_vt_size_40_set_0_60	1	40	0	60				30	2	50	1			
21	1696860438578	09/10/2023 14:07:18	1696867638578	2	09/10/2023 18:07:18	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	2	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	50	17921.875	19515.625	19531.243000000017	17921.875	19515.625	19531.243000000017	1	17921.875	1609.3680000000168	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_60.png	live_1_pcp_vt_size_40_set_0_60	1	40	0	60				30	2	50	1			
22	1696860440532	09/10/2023 14:07:20	1696867640532	2	09/10/2023 18:07:20	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	3	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_480.png	live_1_pcp_vt_size_10_set_0_480	1	10	0	480				40	16	200	1			
23	1696860468409	09/10/2023 14:07:48	1696867668409	2	09/10/2023 18:07:48	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	3	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		27875	27859.375	27875	27875	27859.375	27875	1	27875	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_480.png	live_1_pcp_vt_size_10_set_0_480	1	10	0	480				40	16	200	1			
24	1696860468415	09/10/2023 14:07:48	1696867668415	2	09/10/2023 18:07:48	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	3	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	200	25093.75	27859.375	27875	25093.75	27859.375	27875	1	25093.75	2781.25	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_480.png	live_1_pcp_vt_size_10_set_0_480	1	10	0	480				40	16	200	1			
25	1696860470360	09/10/2023 14:07:50	1696867670360	2	09/10/2023 18:07:50	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	4	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_120.png	live_3_pcp_vt_size_10_set_0_120	3	10	0	120				47	4	87	1			
26	1696860480270	09/10/2023 14:08:00	1696867680270	2	09/10/2023 18:08:00	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	4	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		9911.542999999947	9906.25	9911.542999999947	9911.542999999947	9906.25	9911.542999999947	1	9911.542999999947	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_120.png	live_3_pcp_vt_size_10_set_0_120	3	10	0	120				47	4	87	1			
27	1696860480276	09/10/2023 14:08:00	1696867680276	2	09/10/2023 18:08:00	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	4	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	88	8578.125	9906.25	9917.2429999999	8578.125	9906.25	9917.2429999999	1	8578.125	1339.1179999999003	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_10_set_0_120.png	live_3_pcp_vt_size_10_set_0_120	3	10	0	120				47	4	87	1			
28	1696860482235	09/10/2023 14:08:02	1696867682235	2	09/10/2023 18:08:02	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	5	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_30.png	live_3_pcp_vt_size_20_set_0_30	3	20	0	30				35	1	45	1			
29	1696860513323	09/10/2023 14:08:33	1696867713323	2	09/10/2023 18:08:33	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	5	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		31089.943000000087	31078.125	31089.943000000087	31089.943000000087	31078.125	31089.943000000087	1	31089.943000000087	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_30.png	live_3_pcp_vt_size_20_set_0_30	3	20	0	30				35	1	45	1			
30	1696860513330	09/10/2023 14:08:33	1696867713330	2	09/10/2023 18:08:33	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	5	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	46	28078.125	31078.125	31093.75	28078.125	31078.125	31093.75	1	28078.125	3015.625	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_30.png	live_3_pcp_vt_size_20_set_0_30	3	20	0	30				35	1	45	1			
31	1696860515282	09/10/2023 14:08:35	1696867715282	2	09/10/2023 18:08:35	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	6	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_120.png	live_1_pcp_vt_size_10_set_0_120	1	10	0	120				40	4	80	1			
32	1696860528584	09/10/2023 14:08:48	1696867728584	2	09/10/2023 18:08:48	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	6	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		13303.667999999947	13296.875	13303.667999999947	13303.667999999947	13296.875	13303.667999999947	1	13303.667999999947	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_120.png	live_1_pcp_vt_size_10_set_0_120	1	10	0	120				40	4	80	1			
33	1696860528589	09/10/2023 14:08:48	1696867728589	2	09/10/2023 18:08:48	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	6	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	80	11437.5	13296.875	13309.167999999947	11437.5	13296.875	13309.167999999947	1	11437.5	1871.667999999947	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_10_set_0_120.png	live_1_pcp_vt_size_10_set_0_120	1	10	0	120				40	4	80	1			
34	1696860530547	09/10/2023 14:08:50	1696867730547	2	09/10/2023 18:08:50	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	7	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_30.png	live_1_pcp_vt_size_20_set_0_30	1	20	0	30				2	1	12	1			
35	1696860549691	09/10/2023 14:09:09	1696867749691	2	09/10/2023 18:09:09	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	7	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		19144.64300000004	19140.625	19144.64300000004	19144.64300000004	19140.625	19144.64300000004	1	19144.64300000004	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_30.png	live_1_pcp_vt_size_20_set_0_30	1	20	0	30				2	1	12	1			
36	1696860549696	09/10/2023 14:09:09	1696867749696	2	09/10/2023 18:09:09	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	7	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	12	17812.5	19140.625	19149.842999999993	17812.5	19140.625	19149.842999999993	1	17812.5	1337.3429999999935	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_30.png	live_1_pcp_vt_size_20_set_0_30	1	20	0	30				2	1	12	1			
37	1696860551657	09/10/2023 14:09:11	1696867751657	2	09/10/2023 18:09:11	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
38	1696860585581	09/10/2023 14:09:45	1696867785581	2	09/10/2023 18:09:45	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		33925.26800000004	33921.875	33925.26800000004	33925.26800000004	33921.875	33925.26800000004	1	33925.26800000004	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
39	1696860585587	09/10/2023 14:09:45	1696867785587	2	09/10/2023 18:09:45	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	8	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	128	31968.75	33921.875	33930.96799999999	31968.75	33921.875	33930.96799999999	1	31968.75	1962.2179999999935	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_40_set_0_240.png	live_1_pcp_vt_size_40_set_0_240	1	40	0	240				30	8	110	1			
40	1696860587549	09/10/2023 14:09:47	1696867787549	2	09/10/2023 18:09:47	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_480.png	live_3_pcp_vt_size_20_set_0_480	3	20	0	480				35	16	195	1			
41	1696860702793	09/10/2023 14:11:42	1696867902793	2	09/10/2023 18:11:42	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		115246.7429999999	115234.375	115246.7429999999	115246.7429999999	115234.375	115246.7429999999	1	115246.7429999999	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_480.png	live_3_pcp_vt_size_20_set_0_480	3	20	0	480				35	16	195	1			
42	1696860702799	09/10/2023 14:11:42	1696867902799	2	09/10/2023 18:11:42	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	9	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	199	110015.625	115234.375	115250	110015.625	115234.375	115250	1	110015.625	5234.375	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_20_set_0_480.png	live_3_pcp_vt_size_20_set_0_480	3	20	0	480				35	16	195	1			
43	1696860704751	09/10/2023 14:11:44	1696867904751	2	09/10/2023 18:11:44	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	10	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_30.png	live_3_pcp_vt_size_40_set_0_30	3	40	0	30				21	1	31	1			
44	1696860723121	09/10/2023 14:12:03	1696867923121	2	09/10/2023 18:12:03	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	10	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		18371.1179999999	18359.375	18371.1179999999	18371.1179999999	18359.375	18371.1179999999	1	18371.1179999999	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_30.png	live_3_pcp_vt_size_40_set_0_30	3	40	0	30				21	1	31	1			
45	1696860723126	09/10/2023 14:12:03	1696867923126	2	09/10/2023 18:12:03	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	10	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	32	17093.75	18359.375	18375	17093.75	18359.375	18375	1	17093.75	1281.25	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_3_pcp_vt_size_40_set_0_30.png	live_3_pcp_vt_size_40_set_0_30	3	40	0	30				21	1	31	1			
46	1696860725079	09/10/2023 14:12:05	1696867925079	2	09/10/2023 18:12:05	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	11	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_120.png	live_1_pcp_vt_size_20_set_0_120	1	20	0	120				2	4	42	1			
47	1696860737598	09/10/2023 14:12:17	1696867937598	2	09/10/2023 18:12:17	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	11	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		12519.693000000087	12515.625	12519.693000000087	12519.693000000087	12515.625	12519.693000000087	1	12519.693000000087	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_120.png	live_1_pcp_vt_size_20_set_0_120	1	20	0	120				2	4	42	1			
48	1696860737603	09/10/2023 14:12:17	1696867937603	2	09/10/2023 18:12:17	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	11	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	42	10906.25	12515.625	12524.9929999999	10906.25	12515.625	12524.9929999999	1	10906.25	1618.7429999999003	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_120.png	live_1_pcp_vt_size_20_set_0_120	1	20	0	120				2	4	42	1			
49	1696860739563	09/10/2023 14:12:19	1696867939563	2	09/10/2023 18:12:19	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	12	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
50	1696860769597	09/10/2023 14:12:49	1696867969597	2	09/10/2023 18:12:49	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	12	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		30034.917999999947	30031.25	30034.917999999947	30034.917999999947	30031.25	30034.917999999947	1	30034.917999999947	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
51	1696860769603	09/10/2023 14:12:49	1696867969603	2	09/10/2023 18:12:49	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	12	pcp_vt	pcp_vt_stimulus	9rtpjb	2	response	191	27343.75	30031.25	30041.1179999999	27343.75	30031.25	30041.1179999999	1	27343.75	2697.3679999999003	0	estimated_value_response	Number Entry	estimated_value_input	5	object-50	pcp_vt	pcp_vt_stimulus	1	live_2_pcp_vt_size_40_set_0_480.png	live_2_pcp_vt_size_40_set_0_480	2	40	0	480				15	16	175	1			
52	1696860771564	09/10/2023 14:12:51	1696867971564	2	09/10/2023 18:12:51	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x651			0	pcp_vt	13	Spreadsheet1	13	pcp_vt	fixation	gec9f5	1	continue		1968.75	1968.75	1968.75	1968.75	1968.75	1968.75	1	1968.75	0	0		Fixation Timing	Fixation	1	object-29	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_480.png	live_1_pcp_vt_size_20_set_0_480	1	20	0	480				2	16	162	1			
53	1696860820252	09/10/2023 14:13:40	1696868020252	2	09/10/2023 18:13:40	142982	9	task-i1zc		32116857	f9455f8a2636d135a6800b43ad19eb0c		complete		6524205d6dc41d8048559c4c	computer	Desktop or Laptop	Windows 10	Chrome 117.0.0.0	1366x768	1366x768			0	pcp_vt	13	Spreadsheet1	13	pcp_vt	pcp_vt_stimulus	9rtpjb	2	continue		48687.5	48671.875	48687.5	48687.5	48671.875	48687.5	1	48687.5	0	0		Click To Continue	submit_button	4	object-49	pcp_vt	pcp_vt_stimulus	1	live_1_pcp_vt_size_20_set_0_480.png	live_1_pcp_vt_size_20_set_0_480	1	20	0	480				2	16	162	1			
