Event Index	UTC Timestamp	UTC Date	Local Timestamp	Local Timezone	Local Date	Experiment ID	Experiment Version	Tree Node Key	Repeat Key	Schedule ID	Participant Public ID	Participant Starting Group	Participant Status	Participant Completion Code	Participant External Session ID	Participant Device Type	Participant Device	Participant OS	Participant Browser	Participant Monitor Size	Participant Viewport Size	Checkpoint	Task Name	Task Version	Spreadsheet	Trial Number	Display	Screen	Screen ID	Screen Counter	Response Type	Response	Onset Time	Clock Time	Reaction Time	Absolute Onset Time	Absolute Clock Time	Absolute Reaction Time	Correct	Response Onset	Response Duration	Proportion	Tag	Component Name	Object Name	Object Number	Object ID	Spreadsheet: display	Spreadsheet: randomise_trials	Spreadsheet: pcp	Spreadsheet: pcp_string	Spreadsheet: corr	Spreadsheet: sample_size	Spreadsheet: spacing	Spreadsheet: corr_scale	Spreadsheet: corr_estimated	Spreadsheet: attention_image	Spreadsheet: correct_attention_choice	Spreadsheet: text	Spreadsheet: screen	Spreadsheet: helptext	Spreadsheet: corr_correct_response	Manipulation: Spreadsheet
119	1686557649897	12/06/2023 08:14:09	1686564849897	2	12/06/2023 12:14:09	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	34	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	957.0200000714976	950.0469999999623	957.0200000714976	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0.905_size_40_30.png	pcp_corr_0.905_size_40_30	0.905	40	30	3					corr_est_stimulus			
120	1686557651858	12/06/2023 08:14:11	1686564851858	2	12/06/2023 12:14:11	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	35	corr_est	fixation	uey5yj	1	continue		1966.9040000000386	1966.9040000000386	1966.9040000000386	1966.9040000000386	1966.9040000000386	1966.9040000000386	1	1966.9040000000386	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_-0.905_size_40_480.png	pcp_corr_-0.905_size_40_480	-0.905	40	480	-3					corr_est_stimulus			
121	1686557654440	12/06/2023 08:14:14	1686564854440	2	12/06/2023 12:14:14	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	35	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	2	0	0	0	2582.8559999999707	2566.393999999971	2582.8559999999707	1	0	0	0	estimated_corr	Click Response	++	9	object-28	corr_est	1	pcp_corr_-0.905_size_40_480.png	pcp_corr_-0.905_size_40_480	-0.905	40	480	-3					corr_est_stimulus			
122	1686557654441	12/06/2023 08:14:14	1686564854441	2	12/06/2023 12:14:14	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	35	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2582.8559999999707	2566.393999999971	2582.8559999999707	1	0	0	0		Click To Continue	++	9	object-28	corr_est	1	pcp_corr_-0.905_size_40_480.png	pcp_corr_-0.905_size_40_480	-0.905	40	480	-3					corr_est_stimulus			
123	1686557656390	12/06/2023 08:14:16	1686564856390	2	12/06/2023 12:14:16	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	36	corr_est	fixation	uey5yj	1	continue		1966.591000000015	1966.591000000015	1966.591000000015	1966.591000000015	1966.591000000015	1966.591000000015	1	1966.591000000015	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0.905_size_40_480.png	pcp_corr_0.905_size_40_480	0.905	40	480	3					corr_est_stimulus			
124	1686557658130	12/06/2023 08:14:18	1686564858130	2	12/06/2023 12:14:18	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	36	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	3	0	0	0	1739.884000023827	1733.5920000000042	1739.884000023827	1	0	0	0	estimated_corr	Click Response	+++	10	object-29	corr_est	1	pcp_corr_0.905_size_40_480.png	pcp_corr_0.905_size_40_480	0.905	40	480	3					corr_est_stimulus			
125	1686557658140	12/06/2023 08:14:18	1686564858140	2	12/06/2023 12:14:18	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	36	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1749.884000023827	1733.5920000000042	1749.884000023827	1	0	0	0		Click To Continue	+++	10	object-29	corr_est	1	pcp_corr_0.905_size_40_480.png	pcp_corr_0.905_size_40_480	0.905	40	480	3					corr_est_stimulus			
126	1686557660091	12/06/2023 08:14:20	1686564860091	2	12/06/2023 12:14:20	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	2	attention_parallel	fixation	3sst63	1	continue		1966.511999999988	1966.511999999988	1966.511999999988	1966.511999999988	1966.511999999988	1966.511999999988	1	1966.511999999988	0	0		Fixation Timing	Fixation	1	object-77	attention_parallel									parallel_lines_vert_numbered.png	B		attention_parallel_select			
127	1686557665161	12/06/2023 08:14:25	1686564865161	2	12/06/2023 12:14:25	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	2	attention_parallel	attention_parallel_select	jqb8p9	2	continue		5071.58000009536	5066.667000000016	5071.58000009536	5071.58000009536	5066.667000000016	5071.58000009536	1	5071.58000009536	0	0		Click To Continue	button_B	3	object-68	attention_parallel									parallel_lines_vert_numbered.png	B		attention_parallel_select			
128	1686557667124	12/06/2023 08:14:27	1686564867124	2	12/06/2023 12:14:27	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	37	corr_est	fixation	uey5yj	1	continue		1966.8839999999618	1966.8839999999618	1966.8839999999618	1966.8839999999618	1966.8839999999618	1966.8839999999618	1	1966.8839999999618	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0					corr_est_stimulus			
129	1686557671188	12/06/2023 08:14:31	1686564871188	2	12/06/2023 12:14:31	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	37	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	3	0	0	0	4064.229000023857	4049.7080000000424	4064.229000023857	1	0	0	0	estimated_corr	Click Response	+++	10	object-29	corr_est	1	pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0					corr_est_stimulus			
130	1686557671193	12/06/2023 08:14:31	1686564871193	2	12/06/2023 12:14:31	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	37	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	4066.3370000000577	4049.7080000000424	4066.3370000000577	1	0	0	0		Click To Continue	+++	10	object-29	corr_est	1	pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0					corr_est_stimulus			
131	1686557673141	12/06/2023 08:14:33	1686564873141	2	12/06/2023 12:14:33	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	38	corr_est	fixation	uey5yj	1	continue		1966.6359999999986	1966.6359999999986	1966.6359999999986	1966.6359999999986	1966.6359999999986	1966.6359999999986	1	1966.6359999999986	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_160_30.png	pcp_corr_0_size_160_30	0	160	30	0					corr_est_stimulus			
132	1686557674524	12/06/2023 08:14:34	1686564874524	2	12/06/2023 12:14:34	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	38	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	1383.771000000008	1366.8769999999786	1383.771000000008	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_0_size_160_30.png	pcp_corr_0_size_160_30	0	160	30	0					corr_est_stimulus			
133	1686557674524	12/06/2023 08:14:34	1686564874524	2	12/06/2023 12:14:34	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	38	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1383.771000000008	1366.8769999999786	1383.771000000008	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0_size_160_30.png	pcp_corr_0_size_160_30	0	160	30	0					corr_est_stimulus			
134	1686557676474	12/06/2023 08:14:36	1686564876474	2	12/06/2023 12:14:36	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	39	corr_est	fixation	uey5yj	1	continue		1966.5160000000033	1966.5160000000033	1966.5160000000033	1966.5160000000033	1966.5160000000033	1966.5160000000033	1	1966.5160000000033	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_160_480.png	pcp_corr_0_size_160_480	0	160	480	0					corr_est_stimulus			
135	1686557678635	12/06/2023 08:14:38	1686564878635	2	12/06/2023 12:14:38	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	39	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	3	0	0	0	2161.79200009536	2150.027999999991	2161.79200009536	1	0	0	0	estimated_corr	Click Response	+++	10	object-29	corr_est	1	pcp_corr_0_size_160_480.png	pcp_corr_0_size_160_480	0	160	480	0					corr_est_stimulus			
136	1686557678636	12/06/2023 08:14:38	1686564878636	2	12/06/2023 12:14:38	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	39	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	2162.3919999999925	2150.027999999991	2162.3919999999925	1	0	0	0		Click To Continue	+++	10	object-29	corr_est	1	pcp_corr_0_size_160_480.png	pcp_corr_0_size_160_480	0	160	480	0					corr_est_stimulus			
137	1686557680591	12/06/2023 08:14:40	1686564880591	2	12/06/2023 12:14:40	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	40	corr_est	fixation	uey5yj	1	continue		1966.6579999999958	1966.6579999999958	1966.6579999999958	1966.6579999999958	1966.6579999999958	1966.6579999999958	1	1966.6579999999958	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_40_120.png	pcp_corr_0_size_40_120	0	40	120	0					corr_est_stimulus			
138	1686557689446	12/06/2023 08:14:49	1686564889446	2	12/06/2023 12:14:49	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	40	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	2	0	0	0	8855.806000023847	8850.206999999995	8855.806000023847	1	0	0	0	estimated_corr	Click Response	++	9	object-28	corr_est	1	pcp_corr_0_size_40_120.png	pcp_corr_0_size_40_120	0	40	120	0					corr_est_stimulus			
139	1686557689454	12/06/2023 08:14:49	1686564889454	2	12/06/2023 12:14:49	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	40	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	8864.506000071531	8850.206999999995	8864.506000071531	1	0	0	0		Click To Continue	++	9	object-28	corr_est	1	pcp_corr_0_size_40_120.png	pcp_corr_0_size_40_120	0	40	120	0					corr_est_stimulus			
140	1686557691408	12/06/2023 08:14:51	1686564891408	2	12/06/2023 12:14:51	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	41	corr_est	fixation	uey5yj	1	continue		1966.5769999999902	1966.5769999999902	1966.5769999999902	1966.5769999999902	1966.5769999999902	1966.5769999999902	1	1966.5769999999902	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_40_30.png	pcp_corr_0_size_40_30	0	40	30	0					corr_est_stimulus			
141	1686557692645	12/06/2023 08:14:52	1686564892645	2	12/06/2023 12:14:52	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	41	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	-3	0	0	0	1238.5220000238623	1233.1270000000368	1238.5220000238623	1	0	0	0	estimated_corr	Click Response	---	4	object-23	corr_est	1	pcp_corr_0_size_40_30.png	pcp_corr_0_size_40_30	0	40	30	0					corr_est_stimulus			
142	1686557692646	12/06/2023 08:14:52	1686564892646	2	12/06/2023 12:14:52	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	41	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	1239.0220000238623	1233.1270000000368	1239.0220000238623	1	0	0	0		Click To Continue	---	4	object-23	corr_est	1	pcp_corr_0_size_40_30.png	pcp_corr_0_size_40_30	0	40	30	0					corr_est_stimulus			
143	1686557694607	12/06/2023 08:14:54	1686564894607	2	12/06/2023 12:14:54	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	42	corr_est	fixation	uey5yj	1	continue		1966.676999999967	1966.676999999967	1966.676999999967	1966.676999999967	1966.676999999967	1966.676999999967	1	1966.676999999967	0	0		Fixation Timing	Fixation	1	object-16	corr_est	1	pcp_corr_0_size_40_480.png	pcp_corr_0_size_40_480	0	40	480	0					corr_est_stimulus			
144	1686557697831	12/06/2023 08:14:57	1686564897831	2	12/06/2023 12:14:57	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	42	corr_est	corr_est_stimulus	ws1eyw	2	tooEarly	2	0	0	0	3224.518000095384	3216.967000000004	3224.518000095384	1	0	0	0	estimated_corr	Click Response	++	9	object-28	corr_est	1	pcp_corr_0_size_40_480.png	pcp_corr_0_size_40_480	0	40	480	0					corr_est_stimulus			
145	1686557697832	12/06/2023 08:14:57	1686564897832	2	12/06/2023 12:14:57	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est	42	corr_est	corr_est_stimulus	ws1eyw	2	continue		0	0	0	3225.2180000238586	3216.967000000004	3225.2180000238586	1	0	0	0		Click To Continue	++	9	object-28	corr_est	1	pcp_corr_0_size_40_480.png	pcp_corr_0_size_40_480	0	40	480	0					corr_est_stimulus			
146	1686557697838	12/06/2023 08:14:57	1686564897838	2	12/06/2023 12:14:57	135554	9	task-3dzl		30006928	e359f75b0a15c2957bb523a115458e1f		complete		6486edb4e7d328600510ffa9	computer	Desktop or Laptop	Windows 10	Chrome 114.0.0.0	1920x1080	1920x929		corr_spacing	20	gorilla_corr_est						5	END							0																								
1	1686557322985	12/06/2023 08:08:42	1686564522985	2	12/06/2023 12:08:42	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est						5	BEGIN							0																								
2	1686557345504	12/06/2023 08:09:05	1686564545504	2	12/06/2023 12:09:05	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	1	introduction	instructions	9k12za	1	continue		22544.81700009537	22533.996000000003	22544.81700009537	22544.81700009537	22533.996000000003	22544.81700009537	1	22544.81700009537	0	0		Click To Continue	Continue Button	2	object-21	introduction											"This evaluation is examining how linear relationships are perceived in parallel coordinates plots with varying layouts.
The next section contains 5 training questions. Your answers will not be recorded and you may take as much time as needed.
After the training section you will be given the opportunity to pause before the live questions begin.
Thanks for participating!
Please click ‘Continue’ to start."	introduction			
3	1686557383867	12/06/2023 08:09:43	1686564583867	2	12/06/2023 12:09:43	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	1	training	corr_est_examples	dfh83h	1	response	0	38367.655000000006	38351.084	38367.655000000006	38367.655000000006	38351.084	38367.655000000006	1	38367.655000000006	0	0	estimated_corr	Click Response	0	7	object-94	training		example_pcp_corr_-0.905_size_40_120.png	pcp_corr_-0.905_size_40_120	-0.905	160	120	-3			---	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	---	
4	1686557394791	12/06/2023 08:09:54	1686564594791	2	12/06/2023 12:09:54	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	1	training	corr_est_examples	dfh83h	1	continue		49297.621000047686	49284.743	49297.621000047686	49297.621000047686	49284.743	49297.621000047686	1	49297.621000047686	0	0		Click To Continue	Continue Button	15	object-112	training		example_pcp_corr_-0.905_size_40_120.png	pcp_corr_-0.905_size_40_120	-0.905	160	120	-3			---	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	---	
5	1686557404887	12/06/2023 08:10:04	1686564604887	2	12/06/2023 12:10:04	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	2	training	corr_est_examples	dfh83h	1	response	+	10109.278000143051	10100.278000000006	10109.278000143051	10109.278000143051	10100.278000000006	10109.278000143051	1	10109.278000143051	0	0	estimated_corr	Click Response	+	8	object-95	training		example_pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0			0	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	0	
6	1686557410882	12/06/2023 08:10:10	1686564610882	2	12/06/2023 12:10:10	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	2	training	corr_est_examples	dfh83h	1	continue		16104.477999952316	16100.418000000005	16104.477999952316	16104.477999952316	16100.418000000005	16104.477999952316	1	16104.477999952316	0	0		Click To Continue	Continue Button	15	object-112	training		example_pcp_corr_0_size_160_120.png	pcp_corr_0_size_160_120	0	160	120	0			0	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	0	
7	1686557417758	12/06/2023 08:10:17	1686564617758	2	12/06/2023 12:10:17	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	3	training	corr_est_examples	dfh83h	1	response	+	6879.259999999995	6866.890999999989	6879.259999999995	6879.259999999995	6866.890999999989	6879.259999999995	1	6879.259999999995	0	0	estimated_corr	Click Response	+	8	object-95	training		example_pcp_corr_0.905_size_160_120.png	pcp_corr_0.905_size_160_120	0.905	160	120	3			+++	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	+++	
8	1686557422332	12/06/2023 08:10:22	1686564622332	2	12/06/2023 12:10:22	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	3	training	corr_est_examples	dfh83h	1	continue		11453.860000143046	11450.297999999995	11453.860000143046	11453.860000143046	11450.297999999995	11453.860000143046	1	11453.860000143046	0	0		Click To Continue	Continue Button	15	object-112	training		example_pcp_corr_0.905_size_160_120.png	pcp_corr_0.905_size_160_120	0.905	160	120	3			+++	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	+++	
9	1686557425159	12/06/2023 08:10:25	1686564625159	2	12/06/2023 12:10:25	135554	9	task-3dzl		30006937	e3141c21b61964e5767ba2232bcef4a3		complete		6486edc128ea9bfca9ff9837	computer	Desktop or Laptop	Windows 10	Chrome 113.0.0.0	1366x768	1366x657		corr_spacing	20	gorilla_corr_est	4	training	corr_est_examples	dfh83h	1	response	0	2830.6620000476833	2816.755999999994	2830.6620000476833	2830.6620000476833	2816.755999999994	2830.6620000476833	1	2830.6620000476833	0	0	estimated_corr	Click Response	0	7	object-94	training		example_pcp_corr_0.762_size_40_120.png	pcp_corr_0.762_size_40_120	0.762	40	120	3			++	"This is a training question.
Try to estimate the type and strength of the relationship between **V1 and V2**.
Click the green button that you think corresponds to the type and strength of the relationship. For example, ‘---’ represents a very strong negative relationship, ‘++’ represents a strong positive relationship, ‘+’ represents a moderate positive relationship."	corr_est_examples	"Look at the pattern formed by the lines between V1 and V2.
Remember:
- Positive relationships have many lines that are close to parallel.
- Negative relationships have many lines crossing to form an ‘X’ pattern.
- No relationship has lines with no pattern."	++	
